SID,LAT,LON,Time
1996167N16072,16.0500,71.9575,834829200.0
1996167N16072,16.2000,71.9000,834840000.0
1996167N16072,16.3500,71.8500,834850800.0
1996167N16072,16.5000,71.8000,834861600.0
1996167N16072,16.6425,71.7649,834872400.0
1996167N16072,16.8000,71.7000,834883200.0
1996167N16072,17.0075,71.5725,834894000.0
1996167N16072,17.2000,71.4000,834904800.0
1996167N16072,17.3225,71.2150,834915600.0
1996167N16072,17.4000,71.0000,834926400.0
1996167N16072,17.4648,70.7875,834937200.0
1996167N16072,17.5000,70.5000,834948000.0
1996167N16072,17.5002,70.0499,834958800.0
1996167N16072,17.5000,69.6000,834969600.0
1996167N16072,17.5124,69.2825,834980400.0
1996167N16072,17.6000,69.1000,834991200.0
1996167N16072,17.7679,69.1260,835002000.0
1996167N16072,18.0667,69.2333,835012800.0
1996167N16072,18.1676,69.3453,835023600.0
1996167N16072,18.2000,69.5000,835034400.0
1996167N16072,18.4896,69.7928,835045200.0
1996167N16072,18.8000,70.1000,835056000.0
1996167N16072,18.9963,70.3038,835066800.0
1996167N16072,19.3500,70.4000,835077600.0
1996167N16072,19.4675,70.4825,835088400.0
1996167N16072,19.8500,70.5500,835099200.0
1996167N16072,20.1499,70.5973,835110000.0
1996167N16072,20.4000,70.6500,835120800.0
1996167N16072,20.5854,70.6841,835131600.0
1996167N16072,20.9000,70.8500,835142400.0
1996167N16072,21.4887,71.2425,835153200.0
1996167N16072,22.0000,71.3000,835164000.0
1996167N16072,22.4081,71.3712,835174800.0
1996167N16072,22.7500,71.4500,835185600.0
1996167N16072,23.0862,71.5251,835196400.0
1996167N16072,23.4000,71.6000,835207200.0
1996167N16072,23.6615,71.6788,835218000.0
1996167N16072,24.0714,71.7857,835228800.0
1996167N16072,24.6100,71.9051,835239600.0
1996167N16072,24.9800,72.0600,835250400.0
1996167N16072,25.3650,72.3000,835261200.0
1996167N16072,25.6000,72.4000,835272000.0
1996167N16072,25.8150,72.4926,835282800.0
1996167N16072,26.0000,72.6000,835293600.0
1996167N16072,26.1575,72.7425,835304400.0
1996167N16072,26.3000,72.9000,835315200.0
1996167N16072,26.4500,73.0500,835326000.0
1996167N16072,26.6000,73.2000,835336800.0
1996167N16072,26.7575,73.3500,835347600.0
1996167N16072,26.9000,73.5000,835358400.0
1996167N16072,27.0075,73.6501,835369200.0
1996167N16072,27.1000,73.8000,835380000.0
1996167N16072,27.2000,73.9500,835390800.0
1996167N16072,27.3000,74.1000,835401600.0
1996167N16072,27.4000,74.2425,835412400.0
1996167N16072,27.5000,74.4000,835423200.0
1996167N16072,27.6000,74.6000,835434000.0
1996167N16072,27.7000,74.8000,835444800.0
1996167N16072,27.8000,74.9576,835455600.0
1996167N16072,27.9000,75.1000,835466400.0
1996167N16072,28.0000,75.2425,835477200.0
1996167N16072,28.1000,75.4000,835488000.0
1996167N16072,28.2000,75.6000,835498800.0
1996167N16072,28.3000,75.8000,835509600.0
1996167N16072,28.4000,75.9576,835520400.0
1996167N16072,28.5000,76.1000,835531200.0
1996167N16072,28.6000,76.2500,835542000.0
1996167N16072,28.7000,76.4000,835552800.0
1996167N16072,28.8000,76.5500,835563600.0
1996167N16072,28.9000,76.7000,835574400.0
1996167N16072,29.0075,76.8500,835585200.0
1996167N16072,29.1000,77.0000,835596000.0
1996167N16072,29.1500,77.1426,835606800.0
1996167N16072,29.2000,77.3000,835617600.0
1996167N16072,29.3000,77.4924,835628400.0
1996167N16072,29.4000,77.7000,835639200.0
1996167N16072,29.4574,77.8926,835650000.0
1996167N16072,29.5000,78.1000,835660800.0
1996167N16072,29.5499,78.3350,835671600.0
1996167N16072,29.6000,78.6000,835682400.0
1996167N16072,29.6502,78.8924,835693200.0
1996167N16072,29.7000,79.2000,835704000.0
1996208N24084,24.0000,84.0000,838350000.0
1996208N24084,24.2019,83.0735,838360800.0
1996208N24084,24.3756,82.2158,838371600.0
1996208N24084,24.5000,81.5000,838382400.0
1996208N24084,24.5619,80.9745,838393200.0
1996208N24084,24.5745,80.5884,838404000.0
1996208N24084,24.5566,80.2651,838414800.0
1996208N24084,24.5260,79.9279,838425600.0
1996208N24084,24.5000,79.5000,838436400.0
1996208N24084,24.5017,78.8206,838447200.0
1996208N24084,24.5017,78.1163,838458000.0
1996208N24084,24.5000,77.5000,838468800.0
1996208N24084,24.4980,77.0591,838479600.0
1996208N24084,24.4969,76.7788,838490400.0
1996208N24084,24.4970,76.6190,838501200.0
1996208N24084,24.4982,76.5394,838512000.0
1996208N24084,24.5000,76.5000,838522800.0
1996275N15082,15.0000,82.0000,844138800.0
1996275N15082,15.0000,81.5000,844149600.0
1996275N15082,15.0001,80.9659,844160400.0
1996275N15082,15.0000,80.5000,844171200.0
1996275N15082,14.9623,80.2124,844182000.0
1996275N15082,15.0000,80.0000,844192800.0
1996275N15082,15.2669,79.8013,844203600.0
1996275N15082,15.5000,79.5000,844214400.0
1996275N15082,15.5000,79.0000,844225200.0
1996275N15082,16.0000,78.5000,844236000.0
1996288N09092,9.10000,91.7000,845251200.0
1996288N09092,9.29267,91.1101,845262000.0
1996288N09092,9.50000,90.5000,845272800.0
1996288N09092,9.73492,89.8574,845283600.0
1996288N09092,10.0000,89.2000,845294400.0
1996288N09092,10.2849,88.5499,845305200.0
1996288N09092,10.6000,87.9000,845316000.0
1996288N09092,10.9499,87.2425,845326800.0
1996288N09092,11.3000,86.6000,845337600.0
1996288N09092,11.6149,85.9774,845348400.0
1996288N09092,11.9000,85.4000,845359200.0
1996288N09092,12.1574,84.8624,845370000.0
1996288N09092,12.4000,84.4000,845380800.0
1996288N09092,12.6574,84.0124,845391600.0
1996288N09092,12.9000,83.7000,845402400.0
1996288N09092,13.1299,83.4350,845413200.0
1996288N09092,13.3000,83.2000,845424000.0
1996288N09092,13.3800,82.9424,845434800.0
1996288N09092,13.4000,82.7000,845445600.0
1996288N09092,13.4150,82.4850,845456400.0
1996288N09092,13.4000,82.3000,845467200.0
1996288N09092,13.3650,82.1425,845478000.0
1996288N09092,13.3000,82.0000,845488800.0
1996288N09092,13.2075,81.8575,845499600.0
1996288N09092,13.1000,81.7000,845510400.0
1996288N09092,12.9925,81.5150,845521200.0
1996288N09092,12.9000,81.3000,845532000.0
1996288N09092,12.8275,81.0500,845542800.0
1996288N09092,12.8000,80.8000,845553600.0
1996288N09092,12.8350,80.5850,845564400.0
1996288N09092,12.9000,80.4000,845575200.0
1996288N09092,12.9575,80.2425,845586000.0
1996288N09092,13.0000,80.1000,845596800.0
1996288N09092,13.0075,79.9500,845607600.0
1996288N09092,13.0000,79.8000,845618400.0
1996288N09092,12.9999,79.6800,845629200.0
1996288N09092,13.0000,79.5000,845640000.0
1996288N09092,13.0000,79.1800,845650800.0
1996288N09092,13.0000,78.8000,845661600.0
1996288N09092,13.0000,78.4425,845672400.0
1996288N09092,13.0000,78.1000,845683200.0
1996288N09092,12.9999,77.7925,845694000.0
1996288N09092,13.0000,77.5000,845704800.0
1996288N09092,13.0000,77.2000,845715600.0
1996288N09092,13.0000,76.9000,845726400.0
1996288N09092,12.9924,76.6225,845737200.0
1996288N09092,13.0000,76.3000,845748000.0
1996288N09092,13.0425,75.8800,845758800.0
1996288N09092,13.1000,75.4000,845769600.0
1996288N09092,13.1574,74.9225,845780400.0
1996288N09092,13.2000,74.4000,845791200.0
1996288N09092,13.2075,73.8074,845802000.0
1996288N09092,13.2000,73.2000,845812800.0
1996288N09092,13.1925,72.6200,845823600.0
1996288N09092,13.2000,72.1000,845834400.0
1996288N09092,13.2349,71.6625,845845200.0
1996288N09092,13.3000,71.3000,845856000.0
1996288N09092,13.3925,70.9700,845866800.0
1996288N09092,13.5000,70.7000,845877600.0
1996288N09092,13.6075,70.4775,845888400.0
1996288N09092,13.7000,70.3000,845899200.0
1996288N09092,13.7575,70.1350,845910000.0
1996288N09092,13.8000,70.0000,845920800.0
1996288N09092,13.8500,69.8850,845931600.0
1996288N09092,13.9000,69.8000,845942400.0
1996288N09092,13.9425,69.7425,845953200.0
1996288N09092,14.0000,69.7000,845964000.0
1996288N09092,14.0800,69.5080,845974800.0
1996288N09092,14.3000,69.5667,845985600.0
1996288N09092,14.3863,69.6022,845996400.0
1996288N09092,14.4000,69.6000,846007200.0
1996288N09092,14.5686,69.7796,846018000.0
1996288N09092,14.7500,69.9500,846028800.0
1996288N09092,14.8525,70.0037,846039600.0
1996288N09092,15.2500,70.3000,846050400.0
1996288N09092,15.4313,70.3325,846061200.0
1996288N09092,15.9000,70.3500,846072000.0
1996288N09092,16.2733,70.3612,846082800.0
1996288N09092,16.6500,70.3500,846093600.0
1996288N09092,17.2050,70.3038,846104400.0
1996288N09092,17.7000,70.2500,846115200.0
1996288N09092,17.9787,70.2175,846126000.0
1996288N09092,18.1500,70.2000,846136800.0
1996288N09092,18.5655,70.0764,846147600.0
1996288N09092,19.0000,69.9500,846158400.0
1996288N09092,19.1587,69.9524,846169200.0
1996288N09092,19.2500,70.0000,846180000.0
1996288N09092,19.4186,70.0287,846190800.0
1996288N09092,19.6500,70.0500,846201600.0
1996288N09092,19.9575,70.0612,846212400.0
1996288N09092,20.0000,70.0500,846223200.0
1996288N09092,20.0363,70.0075,846234000.0
1996288N09092,20.0500,69.9500,846244800.0
1996288N09092,20.0363,69.8925,846255600.0
1996288N09092,20.0000,69.8500,846266400.0
1996288N09092,19.9537,69.8425,846277200.0
1996288N09092,19.9000,69.8500,846288000.0
1996288N09092,19.8500,69.8500,846298800.0
1996288N09092,19.8000,69.8500,846309600.0
1996288N09092,19.7575,69.8538,846320400.0
1996288N09092,19.7000,69.8500,846331200.0
1996288N09092,19.6150,69.8363,846342000.0
1996288N09092,19.5000,69.8000,846352800.0
1996288N09092,19.4086,69.7325,846363600.0
1996288N09092,19.2000,69.6500,846374400.0
1996288N09092,18.8075,69.5788,846385200.0
1996288N09092,18.5286,69.4286,846396000.0
1996288N09092,17.9433,69.2100,846406800.0
1996288N09092,17.3000,68.7800,846417600.0
1996288N09092,16.5925,68.3651,846428400.0
1996288N09092,16.2000,68.1000,846439200.0
1996288N09092,15.8275,67.8000,846450000.0
1996288N09092,15.5000,67.5000,846460800.0
1996288N09092,15.2125,67.2351,846471600.0
1996288N09092,15.0000,67.0000,846482400.0
1996288N09092,14.8849,66.8076,846493200.0
1996288N09092,14.8000,66.6000,846504000.0
1996288N09092,14.6499,66.3375,846514800.0
1996288N09092,14.5000,66.0000,846525600.0
1996288N09092,14.3925,65.5800,846536400.0
1996288N09092,14.3000,65.1000,846547200.0
1996288N09092,14.1998,64.6301,846558000.0
1996288N09092,14.1000,64.1000,846568800.0
1996288N09092,14.0001,63.4650,846579600.0
1996288N09092,13.9000,62.8000,846590400.0
1996288N09092,13.7849,62.1775,846601200.0
1996288N09092,13.7000,61.6000,846612000.0
1996288N09092,13.6847,61.1001,846622800.0
1996288N09092,13.7000,60.6000,846633600.0
1996288N09092,13.7000,60.0075,846644400.0
1996288N09092,13.7000,59.4000,846655200.0
1996288N09092,13.7075,58.8126,846666000.0
1996288N09092,13.7000,58.3000,846676800.0
1996288N09092,13.6572,57.9350,846687600.0
1996288N09092,13.6000,57.6000,846698400.0
1996288N09092,13.5576,57.1425,846709200.0
1996288N09092,13.5000,56.7000,846720000.0
1996288N09092,13.4148,56.3851,846730800.0
1996288N09092,13.3000,56.1000,846741600.0
1996288N09092,13.1875,55.7501,846752400.0
1996288N09092,13.0000,55.4000,846763200.0
1996288N09092,12.6650,55.0849,846774000.0
1996288N09092,12.3000,54.8000,846784800.0
1996288N09092,12.0650,54.5427,846795600.0
1996288N09092,11.8000,54.3000,846806400.0
1996288N09092,11.3725,54.0500,846817200.0
1996288N09092,10.9000,53.8000,846828000.0
1996288N09092,10.4925,53.5501,846838800.0
1996288N09092,10.1000,53.3000,846849600.0
1996288N09092,9.70000,53.0425,846860400.0
1996288N09092,9.30000,52.8000,846871200.0
1996288N09092,8.89996,52.6001,846882000.0
1996288N09092,8.50000,52.4000,846892800.0
1996288N09092,8.10005,52.1624,846903600.0
1996288N09092,7.70000,51.9000,846914400.0
1996296N09093,9.10000,93.2000,845920800.0
1996296N09093,9.29750,93.1500,845931600.0
1996296N09093,9.50000,93.1000,845942400.0
1996296N09093,9.70750,93.0500,845953200.0
1996296N09093,9.90000,93.0000,845964000.0
1996296N09093,10.0575,92.9500,845974800.0
1996296N09093,10.2000,92.9000,845985600.0
1996296N09093,10.3575,92.8575,845996400.0
1996296N09093,10.5000,92.8000,846007200.0
1996296N09093,10.6075,92.7225,846018000.0
1996296N09093,10.7000,92.6000,846028800.0
1996296N09093,10.8150,92.4225,846039600.0
1996296N09093,10.9000,92.2000,846050400.0
1996296N09093,10.9074,91.9799,846061200.0
1996296N09093,10.9000,91.7000,846072000.0
1996296N09093,10.9350,91.3300,846082800.0
1996296N09093,11.0000,90.9000,846093600.0
1996296N09093,11.0925,90.4425,846104400.0
1996296N09093,11.2000,90.0000,846115200.0
1996296N09093,11.2999,89.6275,846126000.0
1996296N09093,11.4000,89.3000,846136800.0
1996296N09093,11.5000,88.9850,846147600.0
1996296N09093,11.6000,88.7000,846158400.0
1996296N09093,11.7000,88.4350,846169200.0
1996296N09093,11.8000,88.2000,846180000.0
1996296N09093,11.9000,87.9925,846190800.0
1996296N09093,12.0000,87.8000,846201600.0
1996296N09093,12.1000,87.6000,846212400.0
1996296N09093,12.2000,87.4000,846223200.0
1996296N09093,12.3000,87.2000,846234000.0
1996296N09093,12.4000,87.0000,846244800.0
1996296N09093,12.4925,86.8000,846255600.0
1996296N09093,12.6000,86.6000,846266400.0
1996296N09093,12.7425,86.4075,846277200.0
1996296N09093,12.9000,86.2000,846288000.0
1996296N09093,13.0425,85.9425,846298800.0
1996296N09093,13.2000,85.7000,846309600.0
1996296N09093,13.3775,85.5200,846320400.0
1996296N09093,13.6000,85.4000,846331200.0
1996296N09093,13.8925,85.3275,846342000.0
1996296N09093,14.2000,85.3000,846352800.0
1996296N09093,14.4350,85.2850,846363600.0
1996296N09093,14.7000,85.3000,846374400.0
1996296N09093,15.0680,85.4620,846385200.0
1996296N09093,15.5000,85.4333,846396000.0
1996296N09093,15.8143,85.4530,846406800.0
1996296N09093,16.1000,85.6000,846417600.0
1996296N09093,16.5199,85.8014,846428400.0
1996296N09093,17.0000,86.1000,846439200.0
1996296N09093,17.4377,86.4758,846450000.0
1996296N09093,18.0000,86.9000,846460800.0
1996296N09093,18.7637,87.3214,846471600.0
1996296N09093,19.5500,87.7500,846482400.0
1996296N09093,20.2947,88.1921,846493200.0
1996296N09093,20.9500,88.6000,846504000.0
1996296N09093,21.4311,88.9196,846514800.0
1996296N09093,21.9429,89.1571,846525600.0
1996296N09093,22.7217,89.4172,846536400.0
1996296N09093,23.6500,89.7000,846547200.0
1996296N09093,24.6475,89.9092,846558000.0
1996296N09093,25.6000,90.2000,846568800.0
1996299N11121,10.5000,121.000,846158400.0
1996299N11121,10.0600,120.532,846169200.0
1996299N11121,9.70000,120.000,846180000.0
1996299N11121,9.47004,119.365,846190800.0
1996299N11121,9.30000,118.700,846201600.0
1996299N11121,9.08483,118.100,846212400.0
1996299N11121,8.90000,117.500,846223200.0
1996299N11121,8.79243,116.858,846234000.0
1996299N11121,8.70000,116.200,846244800.0
1996299N11121,8.55743,115.543,846255600.0
1996299N11121,8.40000,114.900,846266400.0
1996299N11121,8.25747,114.270,846277200.0
1996299N11121,8.10000,113.700,846288000.0
1996299N11121,7.89992,113.213,846298800.0
1996299N11121,7.70000,112.800,846309600.0
1996299N11121,7.54995,112.428,846320400.0
1996299N11121,7.40000,112.100,846331200.0
1996299N11121,7.20746,111.793,846342000.0
1996299N11121,7.00000,111.500,846352800.0
1996299N11121,6.79248,111.200,846363600.0
1996299N11121,6.60000,110.900,846374400.0
1996299N11121,6.44997,110.608,846385200.0
1996299N11121,6.30000,110.300,846396000.0
1996299N11121,6.08496,109.972,846406800.0
1996299N11121,5.90000,109.600,846417600.0
1996299N11121,5.82748,109.173,846428400.0
1996299N11121,5.80000,108.700,846439200.0
1996299N11121,5.73496,108.215,846450000.0
1996299N11121,5.70000,107.700,846460800.0
1996299N11121,5.72747,107.158,846471600.0
1996299N11121,5.80000,106.600,846482400.0
1996299N11121,5.86995,106.050,846493200.0
1996299N11121,6.00000,105.500,846504000.0
1996299N11121,6.19003,104.920,846514800.0
1996299N11121,6.50000,104.400,846525600.0
1996299N11121,6.95494,104.005,846536400.0
1996299N11121,7.50000,103.700,846547200.0
1996299N11121,8.05746,103.427,846558000.0
1996299N11121,8.60000,103.200,846568800.0
1996299N11121,9.06496,103.000,846579600.0
1996299N11121,9.50000,102.800,846590400.0
1996299N11121,9.97245,102.572,846601200.0
1996299N11121,10.4000,102.300,846612000.0
1996299N11121,10.7524,101.980,846622800.0
1996299N11121,11.0000,101.600,846633600.0
1996299N11121,11.1299,101.180,846644400.0
1996299N11121,11.2000,100.700,846655200.0
1996299N11121,11.2924,100.180,846666000.0
1996299N11121,11.4000,99.6000,846676800.0
1996299N11121,11.5126,98.9424,846687600.0
1996299N11121,11.7000,98.3000,846698400.0
1996299N11121,11.9974,97.7475,846709200.0
1996299N11121,12.4000,97.3000,846720000.0
1996299N11121,12.8624,96.8879,846730800.0
1996299N11121,13.4000,96.7000,846741600.0
1996299N11121,13.9925,96.8521,846752400.0
1996299N11121,14.6000,97.2000,846763200.0
1996299N11121,15.1651,97.5574,846774000.0
1996299N11121,15.7000,97.9000,846784800.0
1996306N15097,15.0000,97.3000,846806400.0
1996306N15097,15.4028,96.8631,846817200.0
1996306N15097,15.7000,96.5000,846828000.0
1996306N15097,15.8298,96.2497,846838800.0
1996306N15097,15.9000,96.0000,846849600.0
1996306N15097,16.0500,95.6301,846860400.0
1996306N15097,16.2000,95.2000,846871200.0
1996306N15097,16.3225,94.7500,846882000.0
1996306N15097,16.4000,94.3000,846892800.0
1996306N15097,16.4150,93.8774,846903600.0
1996306N15097,16.4000,93.5000,846914400.0
1996306N15097,16.4148,93.2001,846925200.0
1996306N15097,16.4000,92.9000,846936000.0
1996306N15097,16.3075,92.5074,846946800.0
1996306N15097,16.2000,92.1000,846957600.0
1996306N15097,16.1424,91.7351,846968400.0
1996306N15097,16.1000,91.4000,846979200.0
1996306N15097,16.0424,91.0925,846990000.0
1996306N15097,16.0000,90.8000,847000800.0
1996306N15097,15.9924,90.5075,847011600.0
1996306N15097,16.0000,90.2000,847022400.0
1996306N15097,16.0000,89.8575,847033200.0
1996306N15097,16.0000,89.5000,847044000.0
1996306N15097,16.0000,89.1350,847054800.0
1996306N15097,16.0000,88.8000,847065600.0
1996306N15097,15.9924,88.5425,847076400.0
1996306N15097,16.0000,88.3000,847087200.0
1996306N15097,16.0575,88.0151,847098000.0
1996306N15097,16.1000,87.7000,847108800.0
1996306N15097,16.0460,87.4859,847119600.0
1996306N15097,16.0000,87.1667,847130400.0
1996306N15097,15.9956,86.9072,847141200.0
1996306N15097,16.0000,86.6500,847152000.0
1996306N15097,16.0000,86.2250,847162800.0
1996306N15097,16.0000,86.0500,847173600.0
1996306N15097,16.0000,85.6288,847184400.0
1996306N15097,16.0000,85.2000,847195200.0
1996306N15097,15.9999,84.8419,847206000.0
1996306N15097,16.0000,84.5500,847216800.0
1996306N15097,15.9515,84.4243,847227600.0
1996306N15097,16.0000,84.0500,847238400.0
1996306N15097,16.0597,83.7948,847242000.0
1996306N15097,16.0888,83.5250,847249200.0
1996306N15097,16.2000,83.2000,847260000.0
1996306N15097,16.3212,82.8250,847270800.0
1996306N15097,16.4500,82.5000,847281600.0
1996306N15097,16.5940,82.1933,847292400.0
1996306N15097,16.7500,81.8500,847303200.0
1996306N15097,16.8948,81.4584,847314000.0
1996306N15097,17.0857,80.8857,847324800.0
1996306N15097,17.2868,80.1283,847335600.0
1996306N15097,17.5000,79.4800,847346400.0
1996306N15097,17.5496,79.1923,847357200.0
1996306N15097,17.6000,78.8000,847368000.0
1996306N15097,17.6881,78.2903,847378800.0
1996306N15097,17.8000,77.7000,847389600.0
1996312N14125,13.8000,125.400,847281600.0
1996312N14125,14.1475,125.415,847292400.0
1996312N14125,14.5000,125.400,847303200.0
1996312N14125,14.8575,125.330,847314000.0
1996312N14125,15.2000,125.200,847324800.0
1996312N14125,15.5150,125.022,847335600.0
1996312N14125,15.8000,124.800,847346400.0
1996312N14125,16.0574,124.572,847357200.0
1996312N14125,16.3200,124.540,847368000.0
1996312N14125,16.5693,124.263,847378800.0
1996312N14125,16.8000,123.857,847389600.0
1996312N14125,17.0135,123.401,847400400.0
1996312N14125,17.2500,122.850,847411200.0
1996312N14125,17.5388,122.194,847422000.0
1996312N14125,17.8500,121.500,847432800.0
1996312N14125,18.1614,120.798,847443600.0
1996312N14125,18.4500,120.200,847454400.0
1996312N14125,18.6934,119.826,847465200.0
1996312N14125,18.9000,119.550,847476000.0
1996312N14125,19.0862,119.214,847486800.0
1996312N14125,19.2500,118.900,847497600.0
1996312N14125,19.4000,118.627,847508400.0
1996312N14125,19.5500,118.400,847519200.0
1996312N14125,19.7662,118.210,847530000.0
1996312N14125,19.9000,118.050,847540800.0
1996312N14125,19.6767,117.834,847551600.0
1996312N14125,19.3700,117.790,847562400.0
1996312N14125,19.2773,117.853,847573200.0
1996312N14125,19.3786,117.900,847584000.0
1996312N14125,19.5642,117.889,847594800.0
1996312N14125,19.7250,117.875,847605600.0
1996312N14125,19.8487,117.851,847616400.0
1996312N14125,19.9500,117.850,847627200.0
1996312N14125,20.0756,117.897,847638000.0
1996312N14125,20.1750,117.975,847648800.0
1996312N14125,20.2469,118.044,847659600.0
1996312N14125,20.2250,118.150,847670400.0
1996312N14125,20.0531,118.311,847681200.0
1996312N14125,19.8250,118.525,847692000.0
1996312N14125,19.6437,118.771,847702800.0
1996312N14125,19.5000,119.050,847713600.0
1996312N14125,19.4194,119.354,847724400.0
1996312N14125,19.3500,119.650,847735200.0
1996312N14125,19.2512,119.916,847746000.0
1996312N14125,19.1000,120.125,847756800.0
1996312N14125,18.8800,120.273,847767600.0
1996312N14125,18.6000,120.350,847778400.0
1996312N14125,18.3031,120.399,847789200.0
1996312N14125,17.9500,120.350,847800000.0
1996312N14125,17.5162,120.199,847810800.0
1996312N14125,17.0750,119.925,847821600.0
1996312N14125,16.6951,119.541,847832400.0
1996312N14125,16.3750,119.100,847843200.0
1996312N14125,16.1111,118.702,847854000.0
1996312N14125,15.9000,118.300,847864800.0
1996312N14125,15.7248,117.903,847875600.0
1996312N14125,15.5500,117.450,847886400.0
1996312N14125,15.3332,116.885,847897200.0
1996312N14125,15.0750,116.275,847908000.0
1996312N14125,14.7736,115.700,847918800.0
1996312N14125,14.4500,115.125,847929600.0
1996312N14125,14.1468,114.528,847940400.0
1996312N14125,13.8250,113.950,847951200.0
1996312N14125,13.4575,113.393,847962000.0
1996312N14125,13.0750,112.925,847972800.0
1996312N14125,12.7254,112.627,847983600.0
1996312N14125,12.3500,112.350,847994400.0
1996312N14125,11.8745,111.918,848005200.0
1996312N14125,11.4250,111.475,848016000.0
1996312N14125,11.1049,111.148,848026800.0
1996312N14125,10.8750,110.825,848037600.0
1996312N14125,10.6993,110.423,848048400.0
1996312N14125,10.5600,109.973,848059200.0
1996312N14125,10.4104,109.509,848070000.0
1996312N14125,10.2417,109.058,848080800.0
1996312N14125,10.0079,108.670,848091600.0
1996312N14125,9.77778,108.244,848102400.0
1996312N14125,9.72621,107.726,848113200.0
1996312N14125,9.74286,107.171,848124000.0
1996312N14125,9.71164,106.652,848134800.0
1996312N14125,9.60000,106.160,848145600.0
1996312N14125,9.37007,105.658,848156400.0
1996312N14125,9.40000,105.000,848167200.0
1996312N14125,9.44234,104.435,848178000.0
1996312N14125,9.50000,103.900,848188800.0
1996312N14125,9.54245,103.342,848199600.0
1996312N14125,9.60000,102.800,848210400.0
1996312N14125,9.68489,102.292,848221200.0
1996312N14125,9.80000,101.800,848232000.0
1996312N14125,9.94249,101.285,848242800.0
1996312N14125,10.1000,100.800,848253600.0
1996312N14125,10.2499,100.385,848264400.0
1996312N14125,10.4000,100.000,848275200.0
1996312N14125,10.5501,99.6051,848286000.0
1996312N14125,10.7000,99.2000,848296800.0
1996332N09092,8.90000,92.3000,849009600.0
1996332N09092,9.06015,91.7976,849020400.0
1996332N09092,9.20000,91.3000,849031200.0
1996332N09092,9.30740,90.8074,849042000.0
1996332N09092,9.40000,90.3000,849052800.0
1996332N09092,9.48487,89.7724,849063600.0
1996332N09092,9.60000,89.2000,849074400.0
1996332N09092,9.78504,88.5500,849085200.0
1996332N09092,10.0000,87.9000,849096000.0
1996332N09092,10.1774,87.3198,849106800.0
1996332N09092,10.4000,86.8000,849117600.0
1996332N09092,10.7350,86.3126,849128400.0
1996332N09092,11.1000,85.9000,849139200.0
1996332N09092,11.4199,85.7499,849150000.0
1996332N09092,11.8000,85.5333,849160800.0
1996332N09092,12.1576,85.3291,849171600.0
1996332N09092,12.4500,85.2000,849182400.0
1996332N09092,12.7475,85.0987,849193200.0
1996332N09092,13.0000,85.0500,849204000.0
1996332N09092,13.2219,85.0400,849214800.0
1996332N09092,13.3000,84.9500,849225600.0
1996332N09092,13.1787,84.6775,849236400.0
1996332N09092,13.5500,84.9500,849247200.0
1996332N09092,13.8291,85.1500,849258000.0
1996332N09092,14.0500,85.4000,849268800.0
1996332N09092,14.2826,85.8449,849279600.0
1996332N09092,14.5000,86.3500,849290400.0
1996332N09092,14.7406,86.8138,849301200.0
1996332N09092,14.9000,87.2000,849312000.0
1996332N09092,14.9187,87.4613,849322800.0
1996332N09092,15.1500,87.9500,849333600.0
1996332N09092,15.2996,88.3481,849344400.0
1996332N09092,15.3000,88.6500,849355200.0
1996332N09092,15.1200,88.9352,849366000.0
1996332N09092,14.8500,89.1000,849376800.0
1996332N09092,14.5956,89.0969,849387600.0
1996332N09092,14.4000,89.0000,849398400.0
1996332N09092,14.3137,88.9112,849409200.0
1996332N09092,14.2500,88.5500,849420000.0
1996332N09092,14.2137,88.3947,849430800.0
1996332N09092,14.2000,88.3000,849441600.0
1996332N09092,14.2149,88.0876,849452400.0
1996332N09092,14.2000,87.8000,849463200.0
1996332N09092,14.0667,87.3907,849474000.0
1996332N09092,13.9500,87.0500,849484800.0
1996332N09092,13.9500,86.9250,849495600.0
1996332N09092,13.9500,86.8000,849506400.0
1996332N09092,13.9464,86.4628,849517200.0
1996332N09092,13.9500,86.0500,849528000.0
1996332N09092,13.9712,85.7600,849538800.0
1996332N09092,14.0000,85.5000,849549600.0
1996332N09092,14.0249,85.2506,849560400.0
1996332N09092,14.0500,84.9500,849571200.0
1996332N09092,14.0787,84.5463,849582000.0
1996332N09092,14.2500,84.1500,849592800.0
1996332N09092,14.3203,83.8706,849603600.0
1996332N09092,14.3500,83.6500,849614400.0
1996332N09092,14.4288,83.3775,849625200.0
1996332N09092,14.5000,83.1500,849636000.0
1996332N09092,14.5214,83.1072,849646800.0
1996332N09092,14.5500,82.9500,849657600.0
1996332N09092,14.6287,82.4713,849668400.0
1996332N09092,14.8000,82.3000,849679200.0
1996332N09092,14.8743,82.0572,849690000.0
1996332N09092,14.9000,81.8500,849700800.0
1996332N09092,14.9762,81.8025,849711600.0
1996332N09092,15.0000,81.8000,849722400.0
1996332N09092,14.9281,81.6552,849733200.0
1996332N09092,14.7500,81.6500,849744000.0
1996332N09092,14.4825,81.9538,849754800.0
1996332N09092,14.4500,81.7500,849765600.0
1996332N09092,14.3674,81.6511,849776400.0
1996332N09092,14.2500,81.6000,849787200.0
1996332N09092,14.1287,81.5075,849798000.0
1996332N09092,14.0000,81.4000,849808800.0
1996332N09092,13.8634,81.2770,849819600.0
1996332N09092,13.7500,81.1500,849830400.0
1996332N09092,13.6863,81.0288,849841200.0
1996332N09092,13.5000,80.7500,849852000.0
